Wall time,Step,Value
1764811222.2365367,0,1.993478536605835
1764811231.2645886,1,1.6686233282089233
1764811240.8125548,2,1.537657380104065
1764811251.9065633,3,1.4506198167800903
1764811264.196143,4,1.3891438245773315
1764811275.891752,5,1.3327736854553223
1764811290.8793583,6,1.2915825843811035
1764811307.2181945,7,1.2548733949661255
1764811323.6703138,8,1.210141658782959
1764811344.7223332,9,1.176604986190796
1764811379.347979,10,1.1443341970443726
1764811412.879043,11,1.1114225387573242
1764811429.1089687,12,1.077885627746582
1764811445.4665372,13,1.0466936826705933
1764811460.7856998,14,1.0277575254440308
1764811471.5184917,15,0.9928083419799805
1764811482.4480515,16,0.9761399626731873
1764811493.6681654,17,0.9491775631904602
1764811511.9100144,18,0.927626371383667
1764811533.0865312,19,0.9008415341377258
1764811548.4134157,20,0.8800580501556396
1764811569.8350961,21,0.8626419901847839
1764811599.9589958,22,0.8430710434913635
1764811620.0534654,23,0.8210329413414001
1764811642.953943,24,0.8051488995552063
1764811670.1207945,25,0.7893344163894653
1764811686.9122708,26,0.7699971795082092
1764811707.143033,27,0.7504174113273621
1764811735.2789435,28,0.7292841672897339
1764811755.0499744,29,0.7132006287574768
1764811775.793007,30,0.7038841843605042
1764811799.3432527,31,0.6833744645118713
1764811815.9594631,32,0.6689492464065552
1764811832.2070708,33,0.6550052762031555
1764811848.3143537,34,0.635631263256073
1764811864.6059775,35,0.6285384297370911
1764811880.9734054,36,0.6078981161117554
1764811897.4025817,37,0.5961032509803772
1764811913.35735,38,0.5808823108673096
1764811929.729596,39,0.5826320052146912
1764811945.874296,40,0.5606606006622314
1764811961.688775,41,0.552115797996521
1764811977.865827,42,0.5378108024597168
1764811994.1883628,43,0.5209071040153503
1764812011.1809995,44,0.5135828852653503
1764812029.3592803,45,0.5033311247825623
1764812046.7436225,46,0.4877831041812897
1764812063.488121,47,0.4777642786502838
1764812079.653481,48,0.47471874952316284
1764812095.767623,49,0.4622337520122528
1764812111.9418235,50,0.4551463723182678
1764812127.236529,51,0.441407173871994
1764812142.818056,52,0.43084457516670227
1764812159.154053,53,0.42146992683410645
1764812175.3829062,54,0.41173335909843445
1764812191.785608,55,0.4018236994743347
1764812207.7038522,56,0.3943333625793457
1764812223.7968748,57,0.3903462290763855
1764812240.4259598,58,0.38201338052749634
1764812256.261854,59,0.3786036968231201
1764812272.2412019,60,0.37441566586494446
1764812288.2686598,61,0.36391815543174744
1764812304.526971,62,0.35833609104156494
1764812320.609731,63,0.34909260272979736
1764812337.005619,64,0.3453463017940521
1764812352.846462,65,0.337744802236557
1764812368.626907,66,0.33084988594055176
1764812385.8704374,67,0.3273273706436157
1764812402.8912065,68,0.31445610523223877
1764812419.3914404,69,0.30972588062286377
1764812436.4649732,70,0.30581119656562805
1764812453.3622017,71,0.29898300766944885
1764812470.0779727,72,0.293447345495224
1764812487.0229356,73,0.2955113351345062
1764812502.7753534,74,0.2876417338848114
1764812519.0705485,75,0.2803390324115753
1764812534.958611,76,0.28074049949645996
1764812551.7762377,77,0.27066364884376526
1764812568.7625337,78,0.26624155044555664
1764812586.3095832,79,0.25699570775032043
1764812602.8599348,80,0.2611202001571655
1764812618.5044813,81,0.25698113441467285
1764812635.3484209,82,0.25813260674476624
1764812652.102216,83,0.24698610603809357
1764812668.5449347,84,0.23653234541416168
1764812684.5754864,85,0.23537948727607727
1764812700.8389482,86,0.2321002334356308
1764812717.544853,87,0.2346878945827484
1764812733.3933835,88,0.23040248453617096
1764812749.4022748,89,0.22839458286762238
1764812767.6048262,90,0.21549169719219208
1764812783.7732322,91,0.21959534287452698
1764812800.767719,92,0.2097163200378418
1764812817.6400461,93,0.2093837857246399
1764812834.258923,94,0.21163855493068695
1764812850.4034276,95,0.20284895598888397
1764812866.5477183,96,0.20103682577610016
1764812883.191832,97,0.20868168771266937
1764812899.1801178,98,0.20112821459770203
1764812916.103529,99,0.20398004353046417
1764812934.2134466,100,0.2014884650707245
1764812950.4440303,101,0.1906561702489853
1764812969.1085117,102,0.18815408647060394
1764812985.9484146,103,0.17943832278251648
1764813001.8578598,104,0.17888343334197998
1764813018.1761637,105,0.18302597105503082
1764813034.0813787,106,0.18182086944580078
1764813050.7414215,107,0.17990346252918243
1764813067.4394395,108,0.1837647259235382
1764813083.5881038,109,0.17851391434669495
1764813099.6248074,110,0.17432118952274323
1764813116.287297,111,0.16519421339035034
1764813132.5149388,112,0.16673937439918518
1764813148.9960575,113,0.16436836123466492
1764813166.7226245,114,0.16705374419689178
1764813183.7104287,115,0.16611459851264954
1764813201.047725,116,0.15788869559764862
1764813217.9634717,117,0.1639697104692459
1764813234.6941118,118,0.15965941548347473
1764813250.572723,119,0.150004580616951
1764813266.2859612,120,0.15403573215007782
1764813282.3522995,121,0.15040066838264465
1764813298.3786721,122,0.1494113653898239
1764813314.6452608,123,0.15034352242946625
1764813332.1204557,124,0.1495446115732193
1764813348.8897357,125,0.14479286968708038
1764813366.2419527,126,0.14413857460021973
1764813382.1365972,127,0.1452074944972992
1764813398.6284018,128,0.14518241584300995
1764813415.2280116,129,0.14497214555740356
1764813432.1342704,130,0.14696232974529266
1764813449.3771162,131,0.13789363205432892
1764813465.6042974,132,0.1316852569580078
1764813482.8235354,133,0.13363924622535706
1764813499.9206975,134,0.13273783028125763
1764813516.4850013,135,0.13150572776794434
1764813534.6692076,136,0.1347583383321762
1764813553.103323,137,0.1380230188369751
1764813570.4366934,138,0.13452211022377014
1764813587.6007943,139,0.13547122478485107
1764813604.7847276,140,0.13028128445148468
1764813622.5898829,141,0.1308363378047943
1764813638.8245642,142,0.12626537680625916
1764813655.1039164,143,0.12893003225326538
1764813671.669388,144,0.12997156381607056
1764813688.859454,145,0.12764695286750793
1764813707.2500517,146,0.12132959812879562
1764813724.8326602,147,0.12664635479450226
1764813742.176646,148,0.1284164935350418
1764813759.736386,149,0.12317191064357758
1764813776.664298,150,0.12608137726783752
1764813794.755348,151,0.12575052678585052
1764813812.3490865,152,0.1259242296218872
1764813831.0319016,153,0.11757805943489075
1764813849.5797098,154,0.1157257929444313
1764813867.3910007,155,0.11665116995573044
1764813885.12208,156,0.11348173022270203
1764813902.5805311,157,0.1175747662782669
1764813919.973285,158,0.1319364756345749
1764813938.3629913,159,0.11451926082372665
1764813955.8758392,160,0.11288464814424515
1764813973.7468493,161,0.10452800989151001
1764813991.8979592,162,0.10475540161132812
1764814010.0158381,163,0.11151067167520523
1764814027.76912,164,0.108108289539814
1764814045.184893,165,0.10678467154502869
1764814061.799689,166,0.10760590434074402
1764814079.9805536,167,0.10728941857814789
1764814096.7466366,168,0.10822948068380356
1764814113.7118816,169,0.10859627276659012
1764814130.4122899,170,0.10726600140333176
1764814147.1719968,171,0.10859037935733795
1764814163.2537787,172,0.11283262073993683
1764814179.385788,173,0.10496468096971512
1764814195.7990882,174,0.10040310770273209
1764814212.6297874,175,0.10184486210346222
1764814230.5996675,176,0.09874041378498077
1764814247.4958193,177,0.10128071904182434
1764814266.0914474,178,0.11085829883813858
1764814282.9414837,179,0.09925740957260132
1764814299.82948,180,0.09538528323173523
1764814316.92511,181,0.09850817173719406
1764814333.8975172,182,0.10583917051553726
1764814350.1522834,183,0.10529668629169464
1764814368.8989887,184,0.10199520736932755
1764814386.7530437,185,0.09892632812261581
1764814404.1066477,186,0.09864229708909988
1764814421.8106651,187,0.0976102352142334
1764814439.087509,188,0.09941185265779495
1764814456.4957817,189,0.09764938801527023
1764814472.6127234,190,0.08991502970457077
1764814488.7781541,191,0.08851287513971329
1764814504.5072396,192,0.09559103846549988
1764814520.3376248,193,0.09341460466384888
1764814536.04177,194,0.09717092663049698
1764814553.126355,195,0.09438715130090714
1764814570.3393714,196,0.08298545330762863
1764814586.4435096,197,0.09363961964845657
1764814601.9007666,198,0.09557382017374039
1764814618.2247388,199,0.09663510322570801
