Wall time,Step,Value
1764817313.2634134,146,0.12248996645212173
1764817334.6014113,147,0.11960796266794205
1764817348.7491105,148,0.12085188925266266
1764817363.4323502,149,0.12321866303682327
1764817385.1549528,150,0.12659481167793274
1764817407.392243,151,0.12515473365783691
1764817430.9182785,152,0.1359761506319046
1764817446.8861625,153,0.12360480427742004
1764817465.5312483,154,0.1199214905500412
1764817489.5509143,155,0.1166057363152504
1764817513.4248323,156,0.11921519786119461
1764817528.246784,157,0.11788275837898254
1764817549.5065913,158,0.11970333009958267
1764817570.2147806,159,0.11398669332265854
1764817591.6007655,160,0.11213686317205429
1764817608.7433665,161,0.10976748168468475
1764817624.152819,162,0.11128360033035278
1764817645.3118794,163,0.11049166321754456
1764817666.6334999,164,0.12016049772500992
1764817687.1439798,165,0.11273135244846344
1764817705.635736,166,0.11666484922170639
1764817723.125242,167,0.10822917520999908
1764817744.5033185,168,0.1037060022354126
1764817767.1006596,169,0.10296317934989929
1764817789.8901286,170,0.10603301227092743
1764817804.9540334,171,0.10997889935970306
1764817818.8062067,172,0.10957770049571991
1764817832.3929482,173,0.11656005680561066
1764817845.74023,174,0.11515384912490845
1764817859.0637312,175,0.10120518505573273
1764817871.8187637,176,0.1013384684920311
1764817885.2287095,177,0.10610473901033401
1764817898.901664,178,0.10739190131425858
1764817913.330624,179,0.1090312972664833
1764817927.2215793,180,0.11280544847249985
1764817941.3958535,181,0.10245175659656525
1764817957.3616416,182,0.09977815300226212
1764817972.7078557,183,0.09982821345329285
1764817987.3521159,184,0.09949641674757004
1764818000.147931,185,0.1020115315914154
1764818012.8672209,186,0.10433449596166611
1764818027.4851723,187,0.0969165787100792
1764818042.9739046,188,0.09871242940425873
1764818057.5924501,189,0.09394372999668121
1764818070.5810618,190,0.10365463048219681
1764818083.1731396,191,0.10025005787611008
1764818097.5522375,192,0.08957546949386597
1764818113.3264177,193,0.09352398663759232
1764818128.8678362,194,0.09263433516025543
1764818142.5167336,195,0.09402018040418625
1764818157.241871,196,0.08931458741426468
1764818172.9183853,197,0.09622130542993546
1764818188.8426235,198,0.09502830356359482
1764818203.3816068,199,0.10271519422531128
